0.555566115855,0.574769196516,0.611271446617,0.59798850642,0.590244064899,0.600379068956
0.586697973656,0.574073124987,0.620194318658,0.604247495104,0.61294083978,0.586033248946
0.595497382989,0.58532349442,0.60093516582,0.622220320407,0.606909597618,0.608832498101
0.548584390434,0.588840675669,0.601103441687,0.591890577326,0.601413635581,0.584518091241
0.56392760335,0.602991155992,0.597983512438,0.613366395613,0.590868383045,0.594075171065
0.580105743022,0.606472694718,0.586269064374,0.59374122416,0.596058252631,0.599165461103
0.552480560941,0.586099488542,0.585315729019,0.586804753204,0.599153833897,0.590457698131
0.574311035954,0.592842535215,0.578653298434,0.605815802957,0.59191721823,0.62053174719
0.563554385808,0.616141196101,0.595913472014,0.605803120349,0.589663124342,0.590938271938
0.584710682967,0.597159259462,0.601970118903,0.596854377125,0.603089070076,0.584247434833
0.56289570436,0.609703392826,0.588437154685,0.587919352573,0.598951786567,0.607722537581
0.556695844923,0.573215162206,0.599471709853,0.588583534043,0.569840265275,0.59716918354
0.588977564467,0.580143570024,0.604624246848,0.609767288313,0.58614122302,0.613412859927
0.579261331464,0.571266266978,0.595476384427,0.584120198418,0.582477716165,0.591253455557
0.559607666012,0.596956656973,0.597205010011,0.598969856268,0.574209676434,0.587827753929
0.572885070774,0.583072652732,0.5987451331,0.590412633923,0.609999902146,0.606709975927
0.55503936919,0.605925119784,0.589721541379,0.58610992086,0.609589093771,0.577939630128
0.56518803209,0.589783268454,0.607718145576,0.58994319441,0.609628908665,0.603515462524
0.578942759913,0.578348262725,0.593028516978,0.586026009141,0.609112819815,0.618644966314
0.556245611505,0.575778398419,0.601281692599,0.599752625885,0.608620757206,0.585798215132
0.594128787631,0.588278790247,0.576572466309,0.602237999547,0.598291829984,0.608763462868
0.589105160079,0.568064916408,0.607495347162,0.572507030101,0.581853370601,0.617320072518
0.559925911517,0.588029374833,0.613097297595,0.618862849067,0.60889037873,0.57588319506
0.566448421737,0.598684845175,0.599054722163,0.595330721431,0.63882522256,0.586212616546
0.573052633735,0.585235062126,0.574700265251,0.592285741987,0.603060488502,0.600652789743
0.57614303457,0.591286782175,0.600549638259,0.606744782573,0.609644308054,0.610033273444
0.582220945882,0.589852078806,0.619730030489,0.57410081539,0.59431594048,0.584185875953
0.571683658472,0.607666967787,0.588667091226,0.611825642773,0.613731624764,0.616105125318
0.559215129832,0.581691902891,0.601703512076,0.621079005207,0.594225522617,0.585074140567
0.577062199419,0.592618736621,0.584209353149,0.580715082097,0.601559698159,0.60331741852
0.584132093274,0.600350980928,0.611724131122,0.588057954128,0.593842191283,0.592617685607
0.584089746597,0.597479773671,0.579729037694,0.584634082329,0.582157064479,0.622038664493
0.577955325293,0.586847295212,0.608480302669,0.594622920823,0.601040751088,0.598577631901
0.571895554323,0.586207719864,0.620586581754,0.598199441989,0.595950342078,0.611228821086
0.553106798688,0.609406957277,0.575079247146,0.598802654812,0.604752722318,0.592740668147
0.572980879897,0.607153935028,0.604205525258,0.607843617709,0.603880279002,0.609110764651
0.555398497065,0.593333949988,0.605916172819,0.613182184523,0.586926021005,0.607973721022
0.571600223995,0.576931565044,0.587512186763,0.624920442302,0.587142224144,0.594492610391
0.573636123985,0.577403137068,0.616909755282,0.572472169306,0.595847274834,0.598809386212
0.578350170395,0.593433838971,0.616981134518,0.614340339363,0.582102859555,0.586850554224
0.563933942366,0.605360344791,0.595066633889,0.616617591995,0.603854566358,0.61650879986
0.577065658583,0.585378353798,0.584003931253,0.593825350785,0.593766112764,0.614452336643
0.55661362553,0.589304621838,0.608939589865,0.581449575648,0.596930796954,0.596061370979
