0.478422551973,0.499611255651,0.494163599766,0.465594053962,0.495157203934,0.480111229346,0.475711916868,0.488448416906,0.476323682267,0.485146207687
0.483613144287,0.480427266478,0.511244105458,0.501606429699,0.49974146808,0.494767847373,0.497944416752,0.495670761999,0.523293488519,0.469198206987
0.489831234043,0.495820930187,0.491634490593,0.493334685539,0.462461885972,0.4878598395,0.493213442265,0.493698875897,0.505735388013,0.491908025248
0.520089985203,0.473803193891,0.502059523289,0.505027014383,0.49195038122,0.476083140446,0.481037648097,0.510207559328,0.484032121662,0.488381466537
0.518113756144,0.535992673116,0.478806721789,0.486471508853,0.488015862532,0.488527116979,0.487850871515,0.48173045436,0.488320993687,0.502124682526
0.472102305551,0.46505364585,0.473425713653,0.524300208171,0.485809302563,0.496188897028,0.497570876306,0.490854613976,0.487905961757,0.50594463057
0.49640099177,0.474133527071,0.489543622532,0.493912808887,0.516165286547,0.480269276566,0.467324304287,0.507780216824,0.505998373554,0.507268586873
0.491715018242,0.508140114343,0.495758900506,0.491382494257,0.479015189638,0.483071550842,0.515094936043,0.496021185459,0.48523759683,0.506009792239
0.506946779219,0.476970372278,0.484987028712,0.492613618122,0.500925782071,0.500093787996,0.492587864236,0.488144771661,0.514231249588,0.472582595677
0.501101076727,0.473864551422,0.491049065059,0.479091600436,0.471425982718,0.468670180431,0.514035517979,0.454343886913,0.504305927752,0.515322010574
0.479660396417,0.471783854466,0.516259890592,0.485348664876,0.493183501308,0.501905865792,0.514863155758,0.508356644556,0.496627111385,0.478273707442
0.512526059256,0.472488565843,0.49729285234,0.492997654493,0.467252301806,0.480154049701,0.497364825942,0.498962487622,0.490174219213,0.471150723501
0.476086522585,0.48981067753,0.507218530052,0.493549671161,0.467737150143,0.49809385156,0.507266334657,0.488955527321,0.512191188933,0.487370553196
0.49065406631,0.493077399449,0.498102061508,0.507434489047,0.476917007589,0.48583876091,0.482893286011,0.491684017807,0.493276841723,0.495085110616
0.532358384623,0.500173309152,0.505994615077,0.488091873136,0.509842093323,0.485453618133,0.486870428357,0.483121440513,0.495613477242,0.480074473917
0.48542233283,0.497991430009,0.485882265782,0.493924643631,0.515633432559,0.499058095572,0.495684489509,0.516012270704,0.507258803532,0.511036980254
0.459855516615,0.497203778034,0.49634473403,0.501537515062,0.49359390961,0.475173587409,0.512911040597,0.475909781362,0.513740181202,0.485246423476
0.48681364742,0.482867000308,0.489356203974,0.49063484841,0.475788865747,0.486718197153,0.493421517353,0.496056028579,0.494539677944,0.473821337071
0.457287674221,0.473663916387,0.520776102146,0.481981523553,0.480665307906,0.485379111469,0.489437835146,0.501511643181,0.475840268598,0.486598313826
0.444559658084,0.47947163602,0.494778227762,0.501111369002,0.485152295318,0.504823247785,0.510755672841,0.485807444734,0.498856302393,0.483722140671
0.506577332915,0.460466612925,0.48771252011,0.483748672531,0.478504182512,0.502788308204,0.497367201176,0.477285755048,0.489140802134,0.499057952758
0.511454750768,0.497406888998,0.501473472312,0.489898024304,0.483631341439,0.489723061778,0.497401754875,0.491029944788,0.518193536772,0.501079347613
