0.589950829609,0.55058925868,0.578357152962,0.596567557583,0.564532692696,0.580506186227,0.595265649277,0.578159634488
0.571418996671,0.589503305425,0.556804503366,0.589128796126,0.594482961568,0.605723302924,0.587963779973,0.585902892583
0.487284644187,0.516705043523,0.557995358171,0.58662696348,0.584088932995,0.599073836149,0.581680070458,0.605361632485
0.557495971858,0.481614007598,0.56051461674,0.557147132351,0.596285111246,0.590400803062,0.583579693158,0.601565927617
0.559880986349,0.523983141875,0.640040232397,0.53324749978,0.544872571834,0.60033774725,0.585541436879,0.590970320391
0.542120700396,0.607653372144,0.548438077428,0.585354941956,0.594969740187,0.594751021772,0.606215553909,0.587928964242
0.527188101244,0.603779241527,0.523555219798,0.527232161249,0.581030995292,0.586721122818,0.594253010249,0.599048104733
0.534722758948,0.4907285871,0.569332260491,0.556552718671,0.546912628335,0.587478356632,0.590170475274,0.591313263712
0.561180895385,0.506610625654,0.555527979959,0.537789462757,0.548245596545,0.584637425665,0.577378275878,0.592006377995
0.546808620568,0.532057423132,0.563397422137,0.552796479658,0.602363840501,0.567720366093,0.578725961257,0.580485461117
0.55964978161,0.52728024128,0.561357916553,0.5686348889,0.568215308262,0.588117170986,0.559948895779,0.601244844802
0.487916766815,0.488971861294,0.55556485822,0.57622170834,0.544986023467,0.593002873456,0.598776789746,0.589412563291
0.551328499584,0.626022412204,0.539496860322,0.553287302512,0.596026148635,0.58645489811,0.616636726832,0.600993947692
0.446693030876,0.538947485823,0.606067856365,0.544680317502,0.589164291752,0.602361670212,0.58541185134,0.58104472736
0.562002331629,0.573858699194,0.57866463204,0.563368302376,0.589041840899,0.598239731832,0.571464582423,0.583538888961
0.563109422496,0.505129735423,0.546049847445,0.56355560615,0.599076480148,0.598532118978,0.588195714504,0.584709843588
0.572623185364,0.54398829553,0.544689493745,0.525338560814,0.521926999554,0.591782729998,0.58334456288,0.599407371098
0.530460026286,0.577435095227,0.569225920518,0.524351060624,0.611006758699,0.559485278223,0.591685791211,0.58062786866
0.498529246097,0.545578753775,0.557400863202,0.572335907543,0.594001707912,0.573715464346,0.574599229824,0.593259420308
0.496230444762,0.554597400666,0.562006753742,0.566873988168,0.568472025943,0.606326723321,0.578819348983,0.582694875485
0.584491707385,0.573541480593,0.562980275693,0.564750219882,0.549960873342,0.600349965258,0.595830231207,0.588200367155
0.503508764004,0.525840304952,0.52868715536,0.606303877811,0.613798366616,0.570369920274,0.608321155824,0.584042456211
0.53001356383,0.550031617036,0.513378851376,0.512097202038,0.593210044043,0.587540019564,0.589732636118,0.593366833428
0.470811142918,0.557673540399,0.534174530597,0.643289749119,0.582915317943,0.591469399629,0.582222957141,0.604222304319
0.548124628332,0.574883758827,0.541022175005,0.531452688205,0.567378361215,0.632169873453,0.608755967308,0.59150671044
0.551214998803,0.538487064285,0.572912904525,0.551474797051,0.596353751738,0.570767147979,0.589877685254,0.583968756554
0.454578266592,0.550466105583,0.507952164439,0.54265618921,0.576434183147,0.609701647367,0.574355056875,0.590796094599
0.521157239198,0.521494287146,0.54921066633,0.564605335703,0.583465948534,0.587107704057,0.592119673949,0.59666653756
0.532809358248,0.580273970509,0.551055629096,0.574753714773,0.580924736671,0.580005221889,0.577665439408,0.590044861783
0.493696458746,0.570505923761,0.569437090955,0.584970906166,0.574939240885,0.599733085445,0.594373323895,0.599779342005
0.488398146336,0.527283722883,0.523356578657,0.573904966794,0.591389434304,0.580680583967,0.610344759667,0.588210924445
